DATE,PREC,SPEC_HUM,REL_HUM,SURF_PRESS,T2MDEW,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M
4/14/04,0,5.31,48.65,98.23,4.25,22.79,8.54,15.12,3.1,4.47
4/15/04,0,5.71,50.81,98.06,5.26,23.53,8.94,15.54,2.79,4
4/16/04,0.02,4.98,49.4,98.04,3.42,20.59,7.89,13.85,2.43,3.43
4/17/04,3.43,5.28,64.83,98.11,4.24,14.91,6.26,10.61,2.79,4.26
4/18/04,0.5,4.94,56.75,98.65,3.32,18.59,6,11.69,2.12,3.09
4/19/04,0.09,5.33,54.75,98.68,4.43,19.74,6.98,13.41,2.07,2.78
4/20/04,0.01,6.5,54.96,98.51,7.27,25.47,8.13,16.4,2.81,3.94
4/21/04,0,6.06,51.68,98.16,6.14,24.26,9.25,16.2,3.61,5.31
4/22/04,0,4.95,44.27,98.1,3.14,23.88,7.16,15.46,2.62,3.55
4/23/04,0,3.79,26.64,98.21,-0.65,28.31,10.58,19.3,1.94,2.62
4/24/04,0.81,4.58,28.57,98.04,1.99,30.61,11.76,21.2,1.6,1.98
4/25/04,1.13,4.5,23.29,98.13,1.7,35.14,14.32,24.3,1.68,2.68
4/26/04,1.1,4.63,21.56,98.29,2,37.14,16.09,26.11,1.93,3.09
4/27/04,0,4.94,22.36,98.05,2.97,36.33,18.54,26.54,2.5,3.74
4/28/04,0,4.74,26.39,97.29,2.26,32.41,14.26,22.93,3.66,5.11
4/29/04,0,4.94,35.42,97.59,2.83,26.84,11.06,18.86,2.67,3.78
4/30/04,0,4.78,30.88,98.24,2.49,29.85,11.04,20.67,2.06,2.73
5/1/04,0.87,5.14,28.71,98.39,3.67,33.5,12.98,23.06,2.07,2.86
5/2/04,0.67,5.52,26.18,98.22,4.67,35.9,16.09,25.79,1.95,2.53
5/3/04,0,5.48,23.83,97.97,4.54,37.11,17.27,27.21,1.63,2.12
5/4/04,0,4.67,19.63,97.67,2.16,38.14,20.24,27.72,2.45,3.4
5/5/04,0,4.74,24.24,97.76,2.29,33.94,16.51,24.42,2.27,3.2
5/6/04,0,4.22,23.2,98.05,0.4,32.63,15.27,23.29,2.9,3.97
5/7/04,0,5.11,29.98,98.23,3.44,32.4,13.83,22.23,2.5,3.47
5/8/04,0.33,5.92,41.24,98.31,5.65,27.71,12.09,19.45,3.85,5.45
5/9/04,0.32,4.87,32.77,97.9,2.9,29.74,10.66,19.94,3.39,4.93
5/10/04,0,4.75,37.71,97.84,2.45,23.73,11.81,17.31,5.2,7.33
5/11/04,0,4.87,39.71,97.81,2.81,24.99,9.42,16.86,3.45,5
5/12/04,0,4.59,34.84,97.96,2.02,26.26,9.53,18.02,2.23,2.95
5/13/04,0,4.19,25.19,98.02,0.75,32.07,11.25,21.82,2.12,2.72
5/14/04,0,4.15,22.89,97.89,0.66,32.28,14.85,23.21,2.3,3.22
5/15/04,0.12,4.96,29.28,97.73,3.13,30.86,14.99,22.05,2.94,4.26
5/16/04,0.16,5.5,33.79,97.63,4.59,30.16,13.42,21.37,2.81,4.11
5/17/04,0,4.95,34.52,97.92,3.11,27.3,13.55,19.39,3.2,4.63
5/18/04,0,5.35,42.88,98.28,4.31,23.1,10.71,17.2,3.35,4.61
5/19/04,0,5.2,36.79,98,3.89,27.33,10.89,19.14,2.68,3.68
5/20/04,0,5.47,38.43,98.03,4.59,27.71,11.07,19.27,3.4,4.77
5/21/04,0.18,5.66,42.06,98.1,5.05,26.26,11.04,18.37,3.76,5.22
5/22/04,0.18,5.87,42.97,98,5.62,27.33,9.99,18.6,3.15,4.48
5/23/04,0.18,5.64,41.11,97.72,4.99,27.53,10.35,18.61,3.22,4.47
5/24/04,0,5.64,42.38,97.75,5.02,27.07,10.09,18.15,2.96,3.76
5/25/04,0,6.6,47.45,97.79,7.4,26.14,11.92,18.84,3.22,4.16
5/26/04,0,6.58,40.18,97.84,7.28,30.94,12.13,21.5,3.31,4.4
5/27/04,0,7.8,42.45,97.89,9.85,32.93,14.27,23.39,3.27,4.29
5/28/04,0.14,8.01,49.13,97.88,10.25,27.38,15.71,21.42,4.74,6.22
5/29/04,0.02,5.61,39.02,97.98,5,27.69,10.87,19.42,3.4,4.67
5/30/04,0.17,4.67,24.87,98.01,2.27,33.65,13.07,23.8,2.24,2.85
5/31/04,0.32,4.54,20.33,97.68,1.91,36.06,16.93,26.68,2.09,2.67
6/1/04,0,4.31,19.16,97.42,1.19,36.3,17.16,26.74,2.91,4.05
6/2/04,0,4.81,20.17,97.37,2.77,38.05,18.13,27.73,2.7,3.63
6/3/04,0,4.34,18.96,97.8,1.36,36.97,18.06,27.1,2.96,4.18
6/4/04,0,4.09,18.29,98,0.52,37.13,17.34,26.74,2.91,4.04
6/5/04,0.28,4.77,22.61,97.8,2.52,36.32,15.82,25.73,3.83,5.45
6/6/04,0.32,5.87,27.23,97.39,5.43,36.46,16.17,26,3.81,5.54
6/7/04,0,5.08,27.98,97.34,2.95,31.67,15.67,23.13,4.32,5.94
6/8/04,0,4.57,31.4,97.53,1.93,28.14,11.89,19.56,4.03,5.31
6/9/04,0,5.63,41.88,97.97,5.03,25.73,11.06,18.33,2.8,3.79
6/10/04,0,5.07,31.89,98.07,3.26,29.72,12.12,21.06,3.16,4.34
6/11/04,0,4.27,23.66,97.84,0.84,32.45,13.56,23.12,2.8,3.97
6/12/04,0.28,4.24,23.14,97.9,0.95,32.84,13.65,23.38,2.46,3.31
6/13/04,0.27,4.94,24.01,97.98,3.19,35.44,15.5,25.33,3.04,4.43
6/14/04,0,6,27.11,97.67,5.94,36.86,16.32,26.5,2.91,3.89
6/15/04,0,5.72,22.35,97.35,5.29,38.71,19.26,28.94,3.03,4.08
6/16/04,0,7.81,31.59,97.45,9.81,38.19,19.58,28.33,3.22,3.89
6/17/04,0,8.61,41.41,97.85,11.34,33.02,18.55,25.45,3.17,3.58
6/18/04,0.21,7.88,37.82,98.02,10.04,34.97,18.07,25.52,2.78,3.3
6/19/04,0,7.07,35.42,98.17,8.4,34.58,15.11,24.83,2.96,3.88
6/20/04,0.18,6.31,31.7,98.02,6.46,34.76,15.21,24.76,3.07,4.34
6/21/04,0.04,6.16,29.82,97.64,6.32,35,15.66,25.34,3.09,4.26
6/22/04,0,6.79,28.91,97.59,7.76,37.42,17.65,27.5,3.21,4.33
6/23/04,0,6.28,27.2,97.98,6.68,37.76,18.06,27.28,3.1,3.93
6/24/04,0,5.44,26.3,98.19,4.58,32.55,18.19,25.46,3.1,4.1
6/25/04,0,4.71,21.61,98.14,2.33,36.2,16.39,26.32,3.92,5.49
6/26/04,0.23,6.12,27.93,97.91,5.7,36.18,16.77,26.35,4.41,6.24
6/27/04,0.18,5.18,24.94,97.66,3.81,35.89,14.98,25.44,2.54,3.55
6/28/04,0,6.45,29.58,97.72,6.96,36.82,17.19,26.24,3.38,4.13
6/29/04,0,7.42,37.52,97.82,9.05,34.25,15.86,24.6,3.2,3.82
6/30/04,0.08,7.9,40.24,97.96,10.07,32.52,17.78,24.5,3.35,4.07
7/1/04,0.17,7.93,41.79,98.11,10.19,31.34,16.85,23.97,3.28,4.14
7/2/04,0.23,7.65,34.91,97.99,9.61,35.82,16.8,26.37,3.05,4.07
7/3/04,0.11,7,30.24,97.77,8.21,37.08,18.07,27.27,3.26,4.2
7/4/04,0.14,7.78,32.95,97.77,9.7,38.01,18.35,27.59,2.69,3.43
7/5/04,0,6.79,26.52,97.84,7.78,39.73,19.03,29.02,2.71,3.39
7/6/04,0,7.21,27.32,97.9,8.72,40.3,19.93,29.56,2.96,3.73
7/7/04,0,7.36,30.71,97.75,9.02,36.92,20.38,27.86,3.13,3.93
7/8/04,0,7.93,35.67,97.68,10.11,35.9,19.23,26.55,2.74,3.18
7/9/04,0,6.93,32.9,97.81,7.89,35.74,16.77,25.66,2.28,2.84
7/10/04,0.19,5.34,24.23,97.89,3.72,36.7,15.66,26.47,1.94,2.4
7/11/04,0.24,4.31,17.4,97.79,1.13,38.74,17.18,28.45,1.55,2
7/12/04,0,4.7,17.1,97.63,2.54,40.3,20.3,30.23,2.09,2.84
7/13/04,0,4.86,19.14,97.77,2.94,39.36,18.84,28.88,2.31,3.26
7/14/04,0,4.68,18.53,97.93,2.35,38.79,18.68,28.83,2.32,3.15
7/15/04,0,4.04,15.07,97.99,0.49,38.79,20.51,29.87,2.64,3.82
7/16/04,0.08,5.64,20.52,97.84,5.07,39.16,21.98,30.26,2.89,4.03
7/17/04,0.32,5.72,20.79,97.86,5.26,39.46,21.24,30.27,3.01,4.22
7/18/04,0,6.24,22.74,97.93,6.63,39.21,21.27,30.23,2.71,3.78
7/19/04,0,7.12,26.81,97.97,8.5,37.94,22.3,29.68,2.73,3.87
7/20/04,0,7.8,28.94,97.89,9.9,38.78,21.64,29.92,3,4.11
7/21/04,0,7,24.66,97.73,8.26,40.63,21.07,30.8,2.66,3.61
7/22/04,0,6.56,23.5,97.61,7.19,40.4,20.88,30.48,3.14,4.24
7/23/04,0,6.19,23.11,97.62,6.43,39.59,20.4,29.78,2.97,3.98
7/24/04,0.25,6.81,25.6,97.9,7.74,39.94,20.02,29.7,2.38,3.15
7/25/04,0.31,6.02,21.93,97.99,5.72,41.06,20.1,30.26,2.12,2.94
7/26/04,0,4.17,14.75,97.79,0.58,41.58,21.15,30.77,2.47,3.38
7/27/04,0,4.51,17.99,97.74,1.63,39.53,19.24,28.64,2.99,4.1
7/28/04,0,4.93,20.15,97.81,2.97,39.36,18.78,28.24,2.86,3.68
7/29/04,0,6.35,27.95,97.84,6.53,38.01,17.48,26.97,2.47,3.2
7/30/04,0,6.43,27.82,97.67,6.83,37.43,18.25,27.23,2.04,2.71
7/31/04,0.31,5.77,25.19,97.66,5,37.28,17.85,27.07,2.34,3.18
8/1/04,0.35,6.26,29.48,97.79,6.53,36.34,17.36,25.81,2.74,3.59
8/2/04,0,6.53,34.05,97.95,7.01,33.73,15.42,24.12,2.82,3.63
8/3/04,0,6.23,31.18,97.87,6.24,34.37,15.53,24.81,2.19,2.94
8/4/04,0,5.49,24.56,97.73,4.55,36.07,17.41,26.68,2.42,3.51
8/5/04,0,5.93,26.15,97.88,5.54,35.88,18.41,26.96,2.75,3.96
8/6/04,0,4.38,20.16,98.05,1.51,35.65,17.64,26.28,2.59,3.57
8/7/04,0.2,5.89,25.54,97.97,5.42,36.82,17.71,27.26,1.88,2.36
8/8/04,0.41,5.33,19.61,97.94,4.29,40.32,20.16,30.08,1.79,2.36
8/9/04,0,5.99,22.05,98,5.97,40.29,20.53,30.07,2.22,3.09
8/10/04,0,5.38,18.64,97.91,4.46,41.6,21.4,31.12,2,2.75
8/11/04,0,4.76,15.08,97.74,2.81,43.4,23.11,32.7,1.96,2.71
8/12/04,0,5.56,18.47,97.8,4.91,40.99,24.55,31.85,2.12,2.81
8/13/04,0.11,7.33,25.25,97.82,8.89,41.41,22.97,31.2,2.57,3.21
8/14/04,0.08,6.7,26.6,97.89,7.61,38.68,21.08,28.75,3,3.71
8/15/04,0.51,7.25,32.98,97.98,8.74,36.04,17.65,26.41,2.65,3.71
8/16/04,0,6.19,26.1,97.98,6.52,37.42,18.67,27.74,2.43,3.37
8/17/04,0,6.21,24.14,97.98,6.53,38.48,20.34,29.14,2.17,2.91
8/18/04,0,5.84,22.17,97.76,5.59,39.47,20.25,29.52,2.12,2.92
8/19/04,0,7.09,27.86,97.8,8.42,38.84,21.11,28.9,2.43,3.1
8/20/04,0.15,7.1,28.15,97.86,8.4,38.87,21.03,28.76,2.37,3.03
8/21/04,0.42,8.63,37.81,97.78,11.37,36.1,19.71,27,3.31,4.1
8/22/04,0.01,8.28,39.8,97.7,10.65,34.02,18.23,25.42,3.48,4.48
8/23/04,0,8.42,43.81,97.72,11,31.53,17.01,24.11,3.4,4.49
8/24/04,0,8.99,46.15,97.89,12.01,32.35,16.91,24.36,2.99,4.13
8/25/04,0,7.89,38.62,97.97,9.93,33.82,17.57,25.17,3.17,4.55
8/26/04,0,7.56,37.98,97.84,8.92,32.88,18.29,24.72,3.19,4.43
8/27/04,0,5.12,22.49,97.82,3.66,37.02,17.06,27,1.85,2.61
8/28/04,0.35,4.92,18.8,97.7,2.86,40.79,19.09,29.38,1.95,3.01
8/29/04,0.22,6.56,25.97,97.7,6.84,40.02,19.39,28.75,2.11,3.08
8/30/04,0,6.53,26.25,97.84,6.96,39.34,18.94,28.52,2.08,2.89
8/31/04,0,6,23.07,97.98,5.91,39.75,19.57,29.33,2.02,2.84
9/1/04,0,6.39,24.15,97.97,6.71,39.46,21.25,29.62,2.7,3.83
9/2/04,0,4.55,18.45,97.44,1.7,37.66,19.12,28.34,2.91,4.02
9/3/04,0.09,3.93,22.04,97.37,-0.3,30.73,15.19,22.87,2.55,3.5
9/4/04,0.16,3.03,14.54,97.69,-3.4,34.21,17.08,25.51,1.6,2.08
9/5/04,0.87,3.27,13.3,97.87,-2.47,38.36,18.9,28.34,1.8,2.6
9/6/04,0,3.78,14.92,97.85,-0.43,39.23,19.66,28.88,1.9,2.53
9/7/04,0,3.97,14.53,97.62,0.24,40.39,21.1,30.14,2.04,2.76
9/8/04,0,4.2,14.08,97.57,1,41.25,23.32,31.65,1.65,2.22
9/9/04,0,4.77,16.87,97.6,2.65,40.38,23,30.71,1.63,2.31
9/10/04,0,4.98,18.65,97.75,3.28,39.63,21.55,29.74,1.86,2.52
9/11/04,0.2,4.6,18.03,97.9,2.21,38.59,20.2,28.97,1.92,2.7
9/12/04,0.13,6.79,29.46,97.74,7.66,35.63,20.05,27.18,2.8,4.19
9/13/04,0,5.88,32.43,97.64,5.62,31.46,16.18,23.16,3.2,4.45
9/14/04,0,5.73,30.92,97.5,5.17,32.2,15.7,23.49,2.14,2.87
9/15/04,0.01,4.14,19.17,97.5,0.76,35.14,17.32,26.07,1.75,2.25
9/16/04,0,4.92,22.46,97.5,2.97,36.25,18.16,26.3,2.2,3.12
9/17/04,0,6.54,30.56,97.48,7.12,35.19,19.3,25.88,2.5,3.35
9/18/04,0.85,6.43,42.43,97.47,6.63,27.1,15.11,20.18,2.92,4.14
9/19/04,0.11,5.87,48.83,97.64,5.58,22.31,10.47,16.51,3.12,4.24
9/20/04,0.06,5.13,43.52,98.26,3.76,23.05,10,16.3,3.46,5.05
9/21/04,0,3.27,22.35,98.43,-2.51,28.72,11.56,19.77,1.6,2.17
9/22/04,0,2.56,13.82,98.23,-5.43,33.9,14.99,23.65,1.96,2.71
9/23/04,0,3.03,15.62,98.14,-3.36,32.28,17.82,24.38,1.74,2.47
9/24/04,0,3.05,14.23,98.07,-3.18,35.94,18.27,26.07,1.72,2.26
9/25/04,0.83,4.38,21.25,98.01,1.49,35.18,16.23,25.36,1.61,2.12
9/26/04,0.9,4.83,23.42,97.88,2.81,35.27,16.38,25.34,1.24,1.62
9/27/04,0,4.83,23.63,97.83,2.82,34.95,17.54,25.19,1.94,2.72
9/28/04,0,6.71,45.9,97.96,7.53,27.98,13.43,19.68,2.24,3.24
9/29/04,0,7.03,49.26,97.77,8.24,27.34,12.63,19.25,2.27,3.11
9/30/04,0,7.17,51.44,97.7,8.58,27.41,12.54,18.86,2.22,3.05
10/1/04,0.59,6.99,46.61,98.02,8.24,29.42,12.34,20.1,2.26,3.34
10/2/04,2,6.95,40.86,98.22,8.09,31.97,14.24,22.18,2.02,3.11
10/3/04,0.47,6.71,39.46,98.24,7.37,32.46,14.63,22.18,1.76,2.73
10/4/04,0,6.89,43.17,98.13,7.99,29.97,14.12,21.13,2.29,3.2
10/5/04,0,6.31,37.53,98.03,6.72,31.08,14.15,21.97,1.93,2.68
10/6/04,0,5.73,31.93,98,5.32,32.06,15.3,23.02,1.69,2.23
10/7/04,0,6.05,34.61,98.13,6.09,30.92,15.11,22.62,1.47,1.86
10/8/04,0.1,4.95,26.24,98.05,3.14,34,16.43,23.88,1.73,2.4
10/9/04,0.45,8.06,55.04,97.77,10.16,26.99,14.28,19.65,2.54,4.01
10/10/04,0,5.11,36.41,97.52,3.6,27.25,11.98,18.96,2.28,3.15
10/11/04,0,4.35,26.82,97.71,1.4,30.59,13.16,21.32,1.64,2.58
10/12/04,0,4.96,26.93,97.97,3.36,32.78,16.71,23.48,1.86,2.79
10/13/04,0,4.64,23.45,97.97,2.32,35.84,16.45,24.67,1.19,1.83
10/14/04,0,3.38,16.51,97.94,-2.37,36.05,17.5,25.25,1.71,2.47
10/15/04,0,4.51,25.37,97.64,1.65,32.04,16.77,22.83,1.85,2.66
10/16/04,0.73,6.62,45.79,97.59,7.27,27.16,13.89,19.43,2.05,3.09
10/17/04,4.84,8.68,66.4,97.5,11.43,23.27,14.21,17.8,3.61,5.17
10/18/04,2.71,8.03,68.32,97.57,10.15,20.63,12.1,16.14,2.15,3.28
10/19/04,18.94,8.26,77.45,97.24,10.51,18.47,11.09,14.55,4.73,6.86
10/20/04,8.7,7.45,73.48,97.24,9.02,17.16,10.78,13.78,2.33,3.49
10/21/04,0.07,5.49,57.56,97.63,4.67,19.65,7.91,12.93,2.67,3.66
10/22/04,0,5.39,53.41,98.16,4.55,20.19,8.68,13.88,1.35,1.67
10/23/04,0.48,6.09,56.47,97.99,6.25,21.12,9.67,14.87,1.48,2.01
10/24/04,0.23,7.84,73.38,97.69,9.86,20.15,10.59,14.67,1.54,2.24
10/25/04,0.04,7.26,68.76,97.61,8.74,19.48,11.07,14.47,1.28,1.74
10/26/04,26.19,6.91,76.56,97.16,7.89,16.48,7.8,12,3.72,5.29
10/27/04,1.14,5.64,69.22,97.33,5.03,16.14,6.4,10.51,1.83,2.98
10/28/04,0.11,5.39,62.81,98.24,4.5,17.21,8.2,11.43,1.78,2.37
10/29/04,0,4.99,57.57,98.69,3.5,18.78,6.39,11.64,1.32,1.73
10/30/04,0.76,5.58,61.13,98.53,5.05,19.26,7.33,12.41,1.65,2.18
10/31/04,0,5.59,63.87,98.49,4.82,18.84,7.53,11.75,2.28,3.3
11/1/04,0,3.26,33.76,98.98,-2.48,22.37,5.95,13.36,1.9,2.81
11/2/04,0,3.25,29.99,98.97,-2.52,23.71,8.84,15.14,1.78,2.68
11/3/04,1.21,4.95,53,98.25,3.03,20.45,6.84,12.72,2.03,2.8
11/4/04,0.61,4.97,62.14,98.17,3.28,17.49,4.82,10.36,3.07,4.67
11/5/04,0,5.3,55.19,98.23,4.25,23.34,6.04,13.12,1.77,2.84
11/6/04,0,5.4,53.35,98.03,4.43,23.07,8.75,13.9,2.38,3.9
11/7/04,1,6.85,71.11,98.05,7.97,19.87,7.81,13.13,2.46,3.97
11/8/04,3.72,7.73,87.95,98.31,9.82,14.28,10.26,11.77,1.94,2.86
11/9/04,0.1,7.33,79.12,98.64,9.11,17.29,10.04,12.63,1.26,1.75
11/10/04,0.4,6.96,71.65,98.6,8.29,18.79,9.2,13.35,1.31,1.88
11/11/04,0.28,7.51,77.21,98.57,9.43,17.76,10.2,13.35,1.59,2.32
11/12/04,0.12,7.17,76.33,98.26,8.65,18.72,9.22,12.77,2.54,3.62
11/13/04,0.17,6.39,65.43,98.17,6.94,20.65,8.65,13.36,1.65,2.47
11/14/04,0,5.37,51.72,98.51,4.45,23.33,8.08,14.36,1.12,1.78
11/15/04,0,5.07,45.39,98.41,3.66,23.95,9.57,15.5,2.25,3.47
11/16/04,0,4.67,40.47,98.56,2.49,23.97,11.49,16.04,1.73,2.47
11/17/04,0.01,5.3,49.31,98.85,4.37,22.36,10.14,14.97,1.34,1.82
11/18/04,0,6.21,66.19,98.86,6.6,19.75,8.21,12.86,1.45,1.92
11/19/04,0.02,6.26,78.92,98.35,6.64,15.51,6.48,10.25,1.62,2.19
11/20/04,0.42,4.83,61.58,97.96,2.85,17.32,4.96,10.03,1.83,2.6
11/21/04,0.39,2.94,41.57,97.88,-3.81,15.18,3.18,8.5,3.27,5.03
11/22/04,0.02,3.52,46.38,98.2,-1.39,17.56,3.46,9.6,1.68,2.3
11/23/04,0,4.27,56.52,98.44,1.29,16.25,5.49,9.56,1.53,1.98
11/24/04,0,4.39,54.91,98.76,1.68,18.69,5.23,10.44,1.34,1.97
11/25/04,0,4.67,54.51,98.53,2.49,17.01,8.21,11.44,1.13,1.44
11/26/04,0,5.62,70.92,98.43,5.13,16.19,5.93,10.24,1.04,1.29
11/27/04,3.92,5.75,76.41,98.01,5.2,15.09,4.77,9.41,3.48,5.2
11/28/04,0.01,3.28,59.85,98.53,-2.44,10.73,0.72,4.91,1.92,2.74
11/29/04,0,1.91,34.05,99.31,-9,13.13,-0.41,5.33,1.44,2.15
11/30/04,0,2.22,37.11,99.21,-7.23,13.22,2.47,6.28,1.27,1.75
12/1/04,0,2.64,46.48,98.84,-4.99,12.19,0.6,5.47,1.19,1.58
12/2/04,0,2.8,44.52,98.71,-4.31,15.25,0.92,6.91,1.03,1.61
12/3/04,0,2.62,39.18,98.55,-5.17,16.5,2.83,7.79,1.29,1.9
12/4/04,0.03,2.75,39.17,97.66,-4.97,16.01,4.3,8.36,1.24,1.81
12/5/04,0.19,4.08,57.17,97.25,0.41,15.6,4.35,8.54,3.27,5.24
12/6/04,0.1,4.52,68.25,98.09,2.04,12.5,3.39,7.55,1.2,1.75
12/7/04,10.96,6.01,85.8,98.22,6.07,10.88,6.46,8.39,3.44,5.59
12/8/04,0.9,6.41,87.07,98.68,7.11,11.88,6.88,9.19,2.44,3.8
12/9/04,0.1,6.97,79.55,99.07,8.37,18.28,8.43,11.85,1.32,2.01
12/10/04,0,5.97,56.97,98.73,5.93,23.8,7.57,14.54,1.01,1.63
12/11/04,0,5.21,41.11,98.21,3.93,26.88,12.73,17.45,1.77,2.69
12/12/04,0.05,5.93,55.56,98.22,5.55,23.57,10.09,14.75,2.3,3.78
12/13/04,0.02,7.08,80.65,98.96,8.55,17.64,8.02,11.86,0.87,1.14
12/14/04,0,5.85,71.3,99.12,5.61,18.04,6.55,10.86,1.32,1.9
12/15/04,0,4.83,61.44,98.95,2.86,18.03,5.66,10.21,0.83,1.17
12/16/04,0,3.48,36.69,99.21,-1.58,22.27,7.49,13.09,2.7,4.39
12/17/04,0,3.15,36.01,99.36,-2.83,20.45,7.26,11.89,1.82,2.91
12/18/04,0,3.15,33.76,99.07,-2.93,22.76,5.82,12.84,0.8,1.31
12/19/04,0,3.73,34.15,98.83,-0.66,23.84,10.01,15.21,1.38,2.03
12/20/04,0,4.17,48.28,98.15,0.84,18.66,6.57,11.5,1.04,1.35
12/21/04,0,4.77,70.92,98.27,2.73,15.43,3.76,7.8,1.82,2.5
12/22/04,0,3.31,43.28,98.58,-2.31,17.01,4.89,9.75,1.47,2.23
12/23/04,0,2.92,39.79,98.82,-3.85,17.59,3.9,9.2,1.28,1.89
12/24/04,0,2.76,36.08,99.11,-4.47,18.41,5.01,9.84,1.85,2.62
12/25/04,0.01,3.15,39.35,98.49,-2.96,18.65,5.65,10.43,1.49,2.12
12/26/04,0.62,4.39,58.74,97.87,1.38,12.51,6.81,9.29,2.14,3.81
12/27/04,4.5,5.57,61.77,97.56,4.87,16.74,8.56,12.05,7.66,11.2
12/28/04,20.06,5.88,70.76,97.28,5.66,14.69,8.24,10.78,6.57,10.05
12/29/04,9.89,5.84,84.64,97.4,5.59,12.2,5.08,8.04,3.09,4.95
12/30/04,8.66,5.78,79.5,98.07,5.43,13.46,4.57,8.91,5.55,8.58
12/31/04,19.6,5.83,81.35,97.79,5.56,11.23,4.61,8.65,3.62,5.36
1/1/05,0.47,5.06,84.56,98.24,3.61,9.8,2.64,6.1,1.63,2.6
1/2/05,3.28,5.76,82.86,97.98,5.44,12.12,5.14,8.23,2.5,4.18
1/3/05,12.63,5.2,87.39,97.53,3.95,7.6,3.95,5.9,1.77,3.02
1/4/05,2.25,4.86,89.07,97.7,3.01,8.32,2.52,4.68,1.63,2.31
1/5/05,0,4.63,75.76,98.72,2.44,12.13,2.19,6.47,1.61,2.35
1/6/05,0.04,4.63,71.23,98.31,2.39,11.87,3.79,7.33,1.32,1.96
1/7/05,8.83,5.75,80.18,97.14,5.12,13.65,4.2,8.56,6.16,9.4
1/8/05,19.65,7.17,90.97,97.61,8.55,13.53,7.41,10.02,3.45,5.81
1/9/05,24.52,8.81,94.4,97.94,11.61,16.62,10.16,12.61,2.01,3.44
1/10/05,17.42,8.27,88.67,97.85,10.74,17.37,9.41,12.59,2.86,4.79
1/11/05,6.39,5.59,89.4,97.77,4.98,9.7,3.84,6.65,3.18,5.05
1/12/05,0.01,4.57,84.79,98.75,2.18,8.96,2.78,4.66,1.56,2.19
1/13/05,0,3.75,62.91,98.88,-0.68,10.12,3.35,6.16,0.52,0.79
1/14/05,0,3.84,57.15,98.91,-0.34,15.32,3.08,7.9,0.72,1.05
1/15/05,0,4.34,54.73,99.14,1.42,18.06,4.93,10.4,0.68,0.98
1/16/05,0,5.44,71.94,99.11,4.66,16.28,6.02,9.66,1.11,1.54
1/17/05,0,5.52,72.42,99,4.89,17.36,4.33,9.76,0.8,1.13
1/18/05,0,5.64,61.11,99.01,5.07,20.92,7.16,12.63,0.83,1.3
1/19/05,0,6.06,56.45,98.87,6.07,23.79,8.94,14.93,1.06,1.77
1/20/05,0,6.3,57.04,98.41,6.7,22.09,12.06,15.31,1.3,1.87
1/21/05,0,6.85,68.69,98.32,7.9,19.72,9.89,13.71,1.05,1.43
1/22/05,0,6.57,65.31,98.39,7.3,22.58,7.8,13.85,1.46,2.29
1/23/05,0.01,6.39,59.46,98.34,6.85,23.3,8.69,14.88,1.91,3.29
1/24/05,0.16,7.38,64.93,98.32,8.94,22.61,10.99,15.72,1.42,2.21
1/25/05,0.57,8.33,78.68,98.19,10.9,18.99,11.37,14.59,1.78,2.79
1/26/05,5.22,8.01,86.1,97.95,10.28,16.81,7.62,12.58,1.52,2.42
1/27/05,0.59,6.08,80.94,98.27,6.26,14.47,6.1,9.42,1.73,2.7
1/28/05,7.27,6.22,89.92,98.42,6.59,10.32,6.14,8.22,2.38,3.91
1/29/05,0.41,5.27,85.33,98.75,4.31,12.16,3.12,6.62,3.5,5.25
1/30/05,0,4.74,76.9,98.87,2.75,13.91,1.64,6.62,1.21,1.64
1/31/05,0,4.6,60.44,98.76,2.22,18.58,3.98,9.7,1.31,2.04
2/1/05,0,4.93,62,98.84,3.23,17.78,5.15,10.37,1.62,2.36
2/2/05,0,3.93,45.18,99,0,20.32,6.74,11.75,1.3,2.13
2/3/05,0,4.36,48.94,98.8,1.49,20.56,5.65,12.09,1.06,1.68
2/4/05,0,4.58,49.64,98.58,1.97,19.91,7.15,12.57,1.66,2.45
2/5/05,0.01,5.67,65.38,97.96,5.17,17.28,7.91,11.53,1.34,1.74
2/6/05,0.02,6.33,78.95,97.86,6.82,14.54,6.76,10.34,1.35,1.89
2/7/05,0.05,6.26,80.77,98.23,6.71,13.97,7.01,9.88,1.55,2.16
2/8/05,0,5.62,70.48,98.35,5.12,17.36,4.68,10.34,1.3,1.97
2/9/05,0,4.5,51.08,98.36,1.89,19.31,6.34,11.84,1.7,2.67
2/10/05,0.54,4.61,48.45,98.12,2.06,20.45,7.02,12.97,1.33,2.37
2/11/05,5.02,6.88,78.95,97.6,7.89,16.33,9.23,11.53,1.82,2.91
2/12/05,0.3,7.42,84.65,98.17,9.13,16.14,7.85,11.72,1.11,1.45
2/13/05,0.03,7.66,87.29,98.53,9.69,15.96,8.66,11.79,1.51,2.37
2/14/05,0.14,7.59,85.13,98.33,9.52,15,10.3,12,1.26,1.7
2/15/05,1.24,7.25,77.63,98.16,8.81,17.54,10.05,12.67,1.36,2.14
2/16/05,1.46,7.66,75.21,98.18,9.57,19.7,9.7,14,2.28,3.41
2/17/05,3.49,7.04,69.25,97.74,8.28,20.26,9.85,13.92,3.38,5.57
2/18/05,12.09,7.54,83.13,97.56,9.31,16.19,9.8,12.14,3.37,5.8
